city,year,Ctnm,Cttyp,GDP,Gdpct01,Gdpct02,Gdpct03,GDP_PerCapita,GDP_PrimInd,GDP_SecInd,GDP_TerInd,Eect04,Eect05,Eect06,Eect08,Eect09,Eect10,Eect11,Eect12,wage,hpopu,urban,nightLight
1307,2009,张家口市,地级市,800.34,15.17,41.83,43,,1214000,3347900,3441500,125.38,32.21,28.8473,1.74,35.36,62.9,31.2,832444,26680.9,423.53,43.9010009765625,.1308790192153158
1301,2009,石家庄市,地级市,3001.28,10.27,49.58,40.15,,3083100,14879100,12050500,616.74,83.5,38.4003,.51,37.08,62.41,80.68000000000001,2208199,27369.84,988.11,49.48899841308594,.4628967383820938
1306,2010,保定市,地级市,2050.3,14.81,51.6,33.59,,3036512,10578668,6887820,564.04,70.44,33.6224,.4,41.48,58.12,61.28,1721409,28090.88,1120.81,38.20000076293945,.2766681531578958
1307,2010,张家口市,地级市,966.4158,15.83,42.96,41.21,,1529389,4151817,3982952,126.37,33.72,31.56,1.63,35.38,62.99,32.38,990466,30588.82,434.86,45.16999816894531,.1363836520976398
1304,2010,邯郸市,地级市,2361.5569,13.04,54.21,32.75,,3079526,12802973,7733070,798.79,56.57,53.9474,.44,39.44,60.12,51.68,1660272,32126.01,918.8099999999999,45.38000106811523,.4938843977724504
1309,2010,沧州市,地级市,2203.1199,11.47,50.62,37.91,,2526456,11152172,8352571,520.1,43.7,32.81,2.15,33.46,64.39,39.46,1302762,33014.75,714.33,40.26900100708008,.289246483986726
1302,2010,唐山市,地级市,4469.1588,9.44,58.14,32.42,,4218733,25983977,14488878,545.58,84.02,39.9787,3.61,51.33,45.06,76.39,2844073,37230.96,758.24,50.84999847412109,.9201218809673563
1311,2010,衡水市,地级市,781.8229,19.72,50.65,29.63,,1541965,3960012,2316252,499.38,21.79,35.4756,.6,25.01,74.39,21.13,542977,25696.97,434.57,39.45999908447266,.1543140350357302
1303,2010,秦皇岛市,地级市,930.4969,13.62,39.53,46.86,,1267176,3677935,4359858,383.22,29.75,14.11,.67,37.55,61.78,27.97,1002156,35829.67,299.01,47.27999877929688,.6145282010419116
1305,2010,邢台市,地级市,1212.0943,15.65,55.61,28.74,,1897256,6740578,3483109,586.28,35.08,35.2232,.46,34.86,64.68000000000001,35,985490,28156.86,711.43,40.15499877929688,.2626158320768962
